CLM       PUR       FRN       SAR       ADY       RUS       ESN       MZB       HZP       KLS       MAN       MSL       IBS       BAS       PEL       PTH       CEU       MXL
10,8      6,12      19,21     24,16     9,19      13,27     7,33      9,19      11,23     22,16     12,24     10,28     9,19      19,19     12,28     9,19      12,8      13,25
7,11      1,17      5,35      16,24     8,20      7,33      7,33      8,20      8,26      13,25     11,25     8,30      8,20      10,28     7,33      8,20      6,14      8,30
7,11      2,16      7,33      19,21     9,19      8,32      22,18     9,19      8,26      13,25     23,13     20,18     9,19      12,26     8,32      9,19      9,11      13,25
6,12      3,15      18,22     24,16     13,15     20,20     30,10     13,15     13,21     5,33      19,17     20,18     13,15     20,18     22,18     13,15     7,13      26,12
4,14      2,16      7,33      14,26     9,19      7,33      28,12     9,19      7,27      3,35      15,21     17,21     9,19      7,31      15,25     9,19      4,16      21,17
6,12      4,14      18,22     25,15     10,18     18,22     18,22     10,18     12,22     4,34      9,27      8,30      10,18     16,22     23,17     10,18     7,13      21,17
10,8      13,5      19,21     16,24     16,12     22,18     4,36      16,12     21,13     30,8      11,25     11,27     16,12     21,17     17,23     16,12     13,7      9,29
11,7      13,5      16,24     15,25     15,13     18,22     7,33      15,13     19,15     19,19     12,24     12,26     15,13     12,26     9,31      15,13     11,9      7,31
11,7      13,5      16,24     15,25     15,13     18,22     7,33      15,13     18,16     19,19     11,25     12,26     15,13     12,26     9,31      15,13     11,9      7,31
4,14      2,16      10,30     18,22     8,20      8,32      6,34      8,20      7,27      3,35      5,31      8,30      8,20      10,28     15,25     8,20      2,18      14,24
11,7      13,5      15,25     13,27     15,13     24,16     19,21     15,13     20,14     19,19     16,20     19,19     15,13     12,26     12,28     15,13     12,8      13,25
4,14      2,16      10,30     19,21     8,20      8,32      6,34      8,20      7,27      3,35      4,32      7,31      8,20      10,28     15,25     8,20      2,18      15,23
3,15      4,14      5,35      3,37      3,25      9,31      12,28     3,25      4,30      12,26     12,24     7,31      3,25      12,26     11,29     3,25      4,16      3,35
3,15      1,17      10,30     20,20     9,19      8,32      7,33      9,19      7,27      3,35      4,32      7,31      9,19      10,28     16,24     9,19      2,18      16,22
6,12      6,12      24,16     28,12     12,16     19,21     17,23     12,16     16,18     10,28     15,21     21,17     12,16     20,18     22,18     12,16     6,14      24,14
5,13      1,17      10,30     20,20     8,20      8,32      15,25     8,20      7,27      3,35      15,21     13,25     8,20      10,28     16,24     8,20      2,18      16,22
3,15      6,12      6,34      3,37      2,26      9,31      29,11     2,26      4,30      11,27     23,13     22,16     2,26      12,26     11,29     2,26      4,16      8,30
10,8      10,8      13,27     13,27     14,14     23,17     11,29     14,14     18,16     17,21     10,26     7,31      14,14     12,26     11,29     14,14     11,9      8,30
12,6      11,7      24,16     17,23     17,11     23,17     4,36      17,11     23,11     24,14     6,30      6,32      17,11     16,22     13,27     17,11     14,6      14,24
3,15      1,17      10,30     20,20     8,20      8,32      7,33      8,20      7,27      3,35      7,29      10,28     8,20      10,28     16,24     8,20      2,18      16,22
6,12      5,13      15,25     23,17     11,17     17,23     32,8      11,17     11,23     14,24     29,7      26,12     11,17     22,16     27,13     11,17     6,14      24,14
2,16      3,15      16,24     7,33      6,22      10,30     15,25     6,22      9,25      18,20     10,26     12,26     6,22      16,22     13,27     6,22      7,13      14,24
13,5      6,12      22,18     15,25     13,15     24,16     5,35      13,15     20,14     23,15     5,31      9,29      13,15     15,23     21,19     13,15     11,9      10,28
14,4      7,11      23,17     14,26     11,17     26,14     14,26     11,17     18,16     13,25     15,21     20,18     11,17     18,20     21,19     11,17     14,6      9,29
1,17      2,16      13,27     17,23     10,18     7,33      12,28     10,18     7,27      11,27     16,20     9,29      10,18     10,28     14,26     10,18     3,17      25,13
12,6      6,12      14,26     10,30     11,17     22,18     12,28     11,17     16,18     10,28     5,31      7,31      11,17     7,31      13,27     11,17     8,12      7,31
3,15      6,12      9,31      13,27     5,23      8,32      22,18     5,23      5,29      15,23     23,13     15,23     5,23      11,27     11,29     5,23      3,17      12,26
2,16      2,16      6,34      13,27     10,18     6,34      6,34      10,18     2,32      12,26     4,32      6,32      10,18     6,32      8,32      10,18     3,17      10,28
8,10      5,13      13,27     11,29     9,19      19,21     9,31      9,19      16,18     11,27     5,31      8,30      9,19      12,26     15,25     9,19      5,15      12,26
5,13      7,11      15,25     13,27     8,20      17,23     33,7      8,20      10,24     6,32      28,8      31,7      8,20      12,26     15,25     8,20      8,12      15,23
4,14      6,12      6,34      10,30     5,23      12,28     23,17     5,23      3,31      5,33      26,10     19,19     5,23      9,29      12,28     5,23      4,16      14,24
6,12      7,11      17,23     10,30     12,16     16,24     31,9      12,16     11,23     16,22     25,11     24,14     12,16     18,20     20,20     12,16     7,13      18,20
11,7      7,11      14,26     13,27     15,13     13,27     17,23     15,13     19,15     8,30      8,28      13,25     15,13     16,22     17,23     15,13     6,14      12,26
4,14      7,11      12,28     13,27     7,21      16,24     23,17     7,21      8,26      6,32      26,10     21,17     7,21      12,26     15,25     7,21      7,13      20,18
1,17      4,14      11,29     11,29     3,25      13,27     7,33      3,25      6,28      2,36      9,27      9,29      3,25      7,31      6,34      3,25      5,15      13,25
3,15      4,14      7,33      5,35      5,23      7,33      21,19     5,23      7,27      5,33      21,15     16,22     5,23      8,30      12,28     5,23      5,15      13,25
8,10      11,7      23,17     27,13     13,15     24,16     11,29     13,15     17,17     23,15     9,27      12,26     13,15     17,21     20,20     13,15     13,7      18,20
10,8      7,11      16,24     13,27     15,13     16,24     27,13     15,13     16,18     15,23     24,12     19,19     15,13     20,18     20,20     15,13     7,13      16,22
9,9       7,11      12,28     15,25     10,18     11,29     6,34      10,18     11,23     21,17     2,34      10,28     10,18     10,28     14,26     10,18     8,12      9,29
6,12      7,11      16,24     14,26     14,14     17,23     18,22     14,14     16,18     15,23     18,18     10,28     14,14     21,17     21,19     14,14     7,13      15,23
3,15      5,13      19,21     15,25     8,20      9,31      9,31      8,20      11,23     22,16     5,31      12,26     8,20      13,25     14,26     8,20      9,11      17,21
6,12      5,13      23,17     21,19     12,16     22,18     24,16     12,16     11,23     19,19     26,10     23,15     12,16     19,19     13,27     12,16     10,10     9,29
3,15      5,13      19,21     22,18     13,15     22,18     8,32      13,15     9,25      24,14     12,24     6,32      13,15     18,20     15,25     13,15     7,13      8,30
5,13      3,15      8,32      14,26     7,21      14,26     21,19     7,21      4,30      10,28     13,23     16,22     7,21      7,31      4,36      7,21      4,16      13,25
7,11      5,13      18,22     22,18     11,17     21,19     31,9      11,17     10,24     24,14     31,5      31,7      11,17     17,21     14,26     11,17     6,14      16,22
10,8      9,9       11,29     11,29     5,23      8,32      5,35      5,23      9,25      6,32      10,26     7,31      5,23      10,28     12,28     5,23      5,15      9,29
6,12      5,13      14,26     21,19     7,21      17,23     17,23     7,21      5,29      13,25     20,16     21,17     7,21      15,23     10,30     7,21      5,15      11,27
4,14      3,15      10,30     14,26     7,21      14,26     12,28     7,21      7,27      14,24     10,26     14,24     7,21      9,29      6,34      7,21      4,16      11,27
5,13      2,16      12,28     15,25     10,18     18,22     15,25     10,18     9,25      20,18     15,21     18,20     10,18     9,29      8,32      10,18     5,15      9,29
7,11      4,14      18,22     21,19     12,16     21,19     13,27     12,16     10,24     23,15     22,14     22,16     12,16     17,21     16,24     12,16     6,14      9,29
5,13      2,16      14,26     17,23     10,18     20,20     9,31      10,18     9,25      21,17     9,27      9,29      10,18     9,29      8,32      10,18     5,15      6,32
9,9       10,8      6,34      9,31      3,25      6,34      7,33      3,25      9,25      7,31      3,33      4,34      3,25      3,35      11,29     3,25      6,14      10,28
7,11      7,11      17,23     18,22     12,16     20,20     34,6      12,16     9,25      21,17     32,4      35,3      12,16     14,24     7,33      12,16     7,13      14,24
6,12      5,13      10,30     15,25     6,22      13,27     8,32      6,22      5,29      2,36      7,29      10,28     6,22      12,26     4,36      6,22      6,14      6,32
7,11      7,11      17,23     18,22     12,16     23,17     35,5      12,16     9,25      21,17     31,5      33,5      12,16     16,22     8,32      12,16     7,13      14,24
5,13      5,13      13,27     14,26     6,22      16,24     5,35      6,22      6,28      10,28     9,27      6,32      6,22      12,26     4,36      6,22      5,15      5,33
5,13      4,14      8,32      13,27     4,24      11,29     7,33      4,24      8,26      3,35      8,28      11,27     4,24      10,28     7,33      4,24      6,14      7,31
7,11      7,11      13,27     14,26     7,21      15,25     19,21     7,21      13,21     9,29      25,11     20,18     7,21      11,27     10,30     7,21      6,14      14,24
5,13      6,12      11,29     12,28     4,24      11,29     6,34      4,24      6,28      2,36      13,23     15,23     4,24      8,30      5,35      4,24      4,16      6,32
6,12      8,10      14,26     13,27     6,22      15,25     18,22     6,22      13,21     9,29      24,12     23,15     6,22      9,29      9,31      6,22      7,13      11,27
5,13      7,11      15,25     14,26     8,20      16,24     9,31      8,20      4,30      15,23     17,19     16,22     8,20      12,26     7,33      8,20      5,15      7,31
7,11      10,8      16,24     15,25     10,18     20,20     34,6      10,18     11,23     22,16     35,1      34,4      10,18     13,25     14,26     10,18     7,13      17,21
